#Table1
objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
1237671939804562519,6162,301,3,133,1111,3,258.134366867339,64.0904970140444,22.49037,21.88275,21.27185,20.89672,20.78156,0.3281497,0.07351734,0.06016701,0.06136403,0.2128861
1237671939804562500,6162,301,3,133,1092,3,258.120832995636,64.0932605256732,25.32359,22.58471,22.40378,22.15885,23.16862,0.8671053,0.1275048,0.1508694,0.1731334,0.6147791
1237671939804561946,6162,301,3,133,538,3,258.121165895025,64.0965350590007,20.81779,18.98505,18.10111,17.68545,17.34735,0.1160855,0.01117278,0.007905812,0.007744734,0.01839072
1237671939804561965,6162,301,3,133,557,3,258.138062223566,64.095758098203,25.38673,20.43143,19.58249,19.21134,18.98738,1.092832,0.02707225,0.01848093,0.0186785,0.05473446
1237671939804562505,6162,301,3,133,1097,3,258.123136920226,64.0894368765646,22.55269,20.78822,20.39397,19.98551,19.97561,0.7712131,0.06217839,0.06475735,0.06589161,0.2578578
1237671939804562518,6162,301,3,133,1110,3,258.129822061355,64.0976554877907,26.26352,22.64985,22.3225,22.8514,21.88928,0.6422623,0.1897994,0.2019823,0.4523271,0.6903781
1237671939804561499,6162,301,3,133,91,3,258.128664054685,64.0847645437116,20.98552,18.87458,18.08698,17.70305,17.51882,0.1168002,0.009900299,0.007427228,0.007368355,0.01900527
1237671939804561502,6162,301,3,133,94,6,258.140404317192,64.0879558914026,20.66384,19.39912,19.0281,18.89116,18.85402,0.06758049,0.01162391,0.01083688,0.0123716,0.03662841
1237671939804561964,6162,301,3,133,556,3,258.141963755811,64.0971865576797,18.70765,17.85798,17.73391,17.49046,17.52496,0.02258421,0.005606221,0.006102857,0.006570333,0.02033918
1237671939804561972,6162,301,3,133,564,6,258.152394219089,64.0966817379331,21.29096,19.70034,19.04543,18.78815,18.64877,0.1049584,0.01368435,0.010878,0.01152676,0.03108105
1237671939804562088,6162,301,3,133,680,6,258.112542700565,64.0908704131868,24.88345,20.78678,19.33104,18.51836,18.0749,0.921048,0.02807086,0.01284749,0.009921265,0.02092649
1237671939804562485,6162,301,3,133,1077,3,258.10959410638,64.0934055885741,23.7158,22.35021,21.69571,21.71431,21.67259,1.055021,0.1370274,0.113023,0.1673326,0.5858236
1237671939804562495,6162,301,3,133,1087,3,258.113923194636,64.0990389078652,22.93188,22.22757,22.02582,21.89028,22.84011,0.6717311,0.1379093,0.1646822,0.2106408,1.011278
1237671939804562844,6162,301,3,133,1436,3,258.117111006447,64.0900976737484,27.60723,22.31022,21.36779,20.97743,21.72789,0.4109106,0.2777755,0.185044,0.1860384,1.372149
1237671939804561481,6162,301,3,133,73,3,258.157927024659,64.0887592156704,20.51149,18.47374,17.58412,17.13854,16.87547,0.07396996,0.0075822,0.005570981,0.005395194,0.01160764
1237671939804561485,6162,301,3,133,77,3,258.150217137187,64.0855373623478,20.90478,18.53858,17.64123,17.19605,16.9106,0.1044246,0.007956353,0.005781264,0.005576731,0.01222019
1237671939804561491,6162,301,3,133,83,3,258.109779747288,64.082119760561,21.07705,18.82711,17.85458,17.41082,17.12147,0.1178399,0.009114406,0.006221281,0.005945647,0.01355144
1237671939804561596,6162,301,3,133,188,6,258.169490501152,64.0981504639698,24.55052,24.24618,23.03782,21.96429,22.7223,0.934421,0.4764215,0.2381706,0.1279629,0.544968
1237671939804561597,6162,301,3,133,189,3,258.170734166126,64.0955823618523,24.60776,24.59553,23.95067,23.56436,22.13702,2.647128,0.8721582,0.815334,0.824068,1.081775
1237671939804561599,6162,301,3,133,191,3,258.168097999328,64.0962170987239,24.79654,25.14916,24.53141,22.77975,22.85342,1.052995,0.6217284,0.64926,0.2905717,0.6557854
1237671939804561924,6162,301,3,133,516,6,258.089423768822,64.0874780222787,23.83983,21.1104,19.8301,19.45891,18.98607,0.7843481,0.04222449,0.01938131,0.01895861,0.04230168
1237671939804561948,6162,301,3,133,540,3,258.11957617278,64.1090825481144,18.62674,17.77855,17.48283,17.19004,17.1299,0.02384325,0.005790633,0.005766704,0.00604723,0.01644538
1237671939804561973,6162,301,3,133,565,3,258.150116974027,64.0991273348635,22.12646,20.16824,19.43445,19.04507,18.77232,0.3005954,0.02254238,0.017302,0.01751144,0.05011097
1237671939804561974,6162,301,3,133,566,6,258.156010546678,64.0987079038186,22.06842,21.05774,20.5939,20.48065,20.41827,0.1958779,0.03409633,0.03012633,0.03655694,0.1271333
1237671939804562471,6162,301,3,133,1063,3,258.096998270117,64.0983174424652,23.67861,21.66832,20.04966,19.22316,18.9115,0.8072964,0.06191928,0.02299306,0.01676835,0.04441236
1237671939804562479,6162,301,3,133,1071,3,258.103590329336,64.0929137111809,23.82494,21.51461,21.25737,20.99399,20.3645,1.487638,0.08474298,0.1016067,0.1187998,0.2664008
1237671939804562548,6162,301,3,133,1140,6,258.152289992892,64.1021779576643,24.33214,22.90966,21.50833,19.92992,19.13343,0.9019026,0.1498133,0.06126403,0.02395962,0.04436386
1237671939804562557,6162,301,3,133,1149,3,258.157277112747,64.103771284195,23.07491,22.73141,22.04925,21.50927,21.5215,0.5427075,0.1561205,0.1224214,0.1090612,0.4084467
1237671939804562563,6162,301,3,133,1155,3,258.166621442712,64.0928928979622,21.94035,20.09043,19.24801,18.86247,18.60214,0.2776813,0.02270414,0.01614173,0.01644131,0.04770129
1237671939804563009,6162,301,3,133,1601,3,258.103992249599,64.090220373271,25.51157,23.99989,25.66896,23.03128,20.49096,0.7390208,0.3788416,0.456016,0.3274711,0.1500361
1237671768542545404,6122,301,4,130,1532,3,258.108713845302,64.114977008503,24.34735,23.53608,22.72927,22.76271,22.58123,1.090044,0.2763385,0.1898747,0.2850603,0.8146863
1237671768542545578,6122,301,4,130,1706,6,258.13882918413,64.1164277054819,24.62251,23.24701,23.26093,22.33883,22.85503,1.081654,0.2098206,0.2728676,0.1866509,0.7823126
1237671768542545619,6122,301,4,130,1747,3,258.129497400668,64.1153866070195,21.64937,22.77702,21.18946,21.67445,20.95059,0.4718058,0.461898,0.1731869,0.4846381,1.079757
1237671939804561466,6162,301,3,133,58,3,258.14536146992,64.0707039556691,17.96586,15.43528,14.45425,13.74995,13.69962,0.04091508,0.002893313,0.002261275,0.01157152,0.004153927
1237671939804561473,6162,301,3,133,65,6,258.150776192575,64.0755608520765,21.394,18.83411,17.90148,17.57755,17.40944,0.1154012,0.008718759,0.006360497,0.006510855,0.01383154
1237671939804561486,6162,301,3,133,78,6,258.157507398694,64.0786145050361,21.92157,19.4636,18.47704,18.10339,17.89909,0.1747667,0.0121795,0.008166314,0.008105303,0.01863644
1237671939804561492,6162,301,3,133,84,3,258.138452386849,64.0716663486144,21.5802,19.20684,18.25628,17.86593,17.50069,0.1513502,0.01167745,0.007789053,0.007621202,0.01605744
1237671939804561496,6162,301,3,133,88,3,258.081151643075,64.0784814209725,21.35121,19.32233,18.32126,17.88847,17.57718,0.1375045,0.01207493,0.007932189,0.007659927,0.01770128
1237671939804561509,6162,301,3,133,101,3,258.16738322839,64.0782701769413,24.68578,20.7132,20.10403,20.24549,19.81273,1.099524,0.03213293,0.02574845,0.03811704,0.09600873
1237671939804561511,6162,301,3,133,103,6,258.132004950554,64.0705319643178,20.69589,25.11439,24.80204,24.36181,22.82691,0.2075054,2.733506,3.085242,2.941505,2.68131
1237671939804561518,6162,301,3,133,110,6,258.172435070646,64.088812133529,24.7016,22.87504,20.85037,20.03046,19.56118,1.146849,0.1793453,0.04355348,0.0311256,0.07648504
1237671939804561523,6162,301,3,133,115,3,258.164468653534,64.0776730452404,23.53409,21.53579,20.982,20.6626,20.64589,0.6892193,0.05575483,0.04641252,0.0486365,0.1768588
1237671939804561533,6162,301,3,133,125,6,258.158366306188,64.0721518693006,24.5632,23.08382,22.44897,21.81898,22.54263,0.9855727,0.2001608,0.1555948,0.1255393,0.5791476
1237671939804561539,6162,301,3,133,131,6,258.130263940857,64.0693731504739,24.63465,23.2012,22.4243,22.0691,22.62686,0.9496779,0.2085957,0.1415382,0.1451879,0.5528202
1237671939804561572,6162,301,3,133,164,6,258.151258526343,64.1123022894533,16.23311,14.81732,14.35487,14.20413,14.15701,0.005961245,0.003083149,0.003483322,0.003796592,0.004236298
1237671939804561573,6162,301,3,133,165,3,258.146790523026,64.1147092174483,23.35744,22.61294,21.51214,20.94553,20.5763,0.7163914,0.1473489,0.08065146,0.07071268,0.1977085
1237671939804561574,6162,301,3,133,166,3,258.156790302397,64.1135331050297,24.66214,23.03866,22.53659,21.96816,21.81742,1.068818,0.1892106,0.1705136,0.146059,0.4501213
1237671939804561592,6162,301,3,133,184,6,258.174708808899,64.0989810261286,14.79604,13.27761,12.87698,14.68864,13.25998,0.005240832,0.001918895,0.00201756,0.0110995,0.005595992
1237671939804561593,6162,301,3,133,185,6,258.18354059866,64.0932501601776,24.69625,23.14549,21.22955,19.70676,18.90388,0.9593318,0.1887338,0.0503618,0.02103573,0.03849929
1237671939804561594,6162,301,3,133,186,3,258.179985620531,64.0999361234702,23.18479,17.79026,18.14451,17.12288,24.4529,5.185923,0.03284647,0.05043818,0.02401474,3.12078
1237671939804561598,6162,301,3,133,190,3,258.171648520864,64.1032434941565,24.58655,22.63355,21.57668,21.19216,22.40342,1.314386,0.1620702,0.09155596,0.0934241,0.7656288
1237671939804561923,6162,301,3,133,515,6,258.08818301218,64.0874359386569,20.19741,18.50898,17.82763,17.6201,17.47179,0.04759213,0.007252492,0.006160984,0.006435833,0.01419008
1237671939804562445,6162,301,3,133,1037,3,258.088667942958,64.0833172799338,22.20808,20.02121,19.18141,18.80113,18.6261,0.4221741,0.02558207,0.01816001,0.01847387,0.05796956
1237671939804562480,6162,301,3,133,1072,6,258.095990169352,64.1102374400628,25.23525,23.11229,22.54583,21.78183,21.72064,0.8258684,0.1813498,0.1507451,0.1093218,0.3675869
1237671939804562499,6162,301,3,133,1091,3,258.113577777792,64.1115004018098,24.096,21.92201,21.46807,21.13831,20.45792,1.275635,0.0932596,0.09097599,0.09970032,0.2123718
1237671939804562541,6162,301,3,133,1133,3,258.136309814172,64.1120704436102,25.35242,21.47177,20.63426,20.25267,20.08774,1.024457,0.05731237,0.03966861,0.04063188,0.1339091
1237671939804562542,6162,301,3,133,1134,6,258.139590148234,64.1131953267048,24.80684,22.97341,21.68406,20.98942,20.44772,1.042642,0.1753403,0.08035046,0.06251041,0.1495711
1237671939804562831,6162,301,3,133,1423,3,258.083650771299,64.1015611768603,25.03918,22.83433,21.90712,21.78161,21.6125,1.357014,0.2088065,0.135934,0.1768311,0.5554273
1237671939804562838,6162,301,3,133,1430,6,258.085649677725,64.1032413136367,24.48966,24.2104,22.25856,20.97079,20.38508,0.927543,0.4014297,0.1137718,0.05333136,0.1219572
1237671939804562850,6162,301,3,133,1442,6,258.122799759003,64.1128269638122,25.69016,23.52301,22.66245,22.51869,22.98412,0.6603081,0.2659541,0.1774219,0.2194385,0.5965712
1237671939804562874,6162,301,3,133,1466,3,258.183722484108,64.0853237192975,24.17021,22.97152,22.42697,22.21053,21.80451,1.221467,0.2124533,0.1889805,0.2198988,0.5553165
1237671939804562978,6162,301,3,133,1570,6,258.128019837191,64.1124418797553,25.74545,25.76965,23.77032,22.24736,21.49258,0.5757317,0.4548079,0.3842694,0.1562198,0.3005939
1237671768542544014,6122,301,4,130,142,6,258.086530542518,64.1175402353365,18.30621,16.88082,16.42195,16.29484,16.25017,0.0162175,0.004145976,0.004884467,0.005095842,0.00822505
1237671768542544344,6122,301,4,130,472,3,258.136014042982,64.1275076080319,19.94158,18.79695,18.41318,18.16191,17.9876,0.06661949,0.01031613,0.01082504,0.01251604,0.04365639
1237671768542544345,6122,301,4,130,473,6,258.132685723688,64.1263992144889,24.40278,24.06325,23.00514,24.01621,22.30289,0.9963146,0.3764213,0.210273,0.528694,0.6677285
1237671768542544360,6122,301,4,130,488,3,258.148984555804,64.1270686751559,24.41335,20.95985,20.19982,19.78746,19.42088,2.040565,0.05493363,0.04213041,0.04412221,0.1636514
1237671768542544540,6122,301,4,130,668,3,258.068710741683,64.1124165605502,21.99095,22.28728,21.54308,21.59599,21.60467,0.249837,0.1122706,0.08300267,0.1294345,0.5883874
1237671768542544987,6122,301,4,130,1115,3,258.09209717731,64.1161405744233,22.36199,22.3192,21.63247,21.44205,20.31321,0.4449971,0.1525027,0.1309295,0.1728314,0.2816235
1237671768542545009,6122,301,4,130,1137,6,258.099142684973,64.1251733403016,24.21783,24.42539,23.08043,23.05298,23.51018,0.9446945,0.4635545,0.2198552,0.3078702,0.5968823
1237671768542545041,6122,301,4,130,1169,6,258.115545407375,64.1246036522493,22.88211,21.54706,20.86308,20.68567,20.20863,0.3971516,0.04889225,0.03545284,0.04268783,0.1359033
1237671768542545043,6122,301,4,130,1171,6,258.118857938069,64.1221042917067,22.09383,21.18408,20.84322,20.75255,20.45758,0.2107227,0.03703649,0.03495898,0.0449516,0.169082
1237671768542545063,6122,301,4,130,1191,3,258.1303371438,64.1250367564848,25.67717,22.67676,22.73038,22.38771,21.45927,0.9681267,0.175721,0.2545804,0.2892573,0.5972532
1237671768542545125,6122,301,4,130,1253,3,258.161936746661,64.1164989234056,23.12531,21.27815,20.5983,20.26829,20.21789,0.7942919,0.05890189,0.04736878,0.05226792,0.2372136
1237671768542545146,6122,301,4,130,1274,6,258.169931893017,64.1209318936524,24.6429,22.43234,21.62755,21.5689,20.84018,1.022549,0.1027141,0.06725095,0.09210274,0.2430001
1237671768542545147,6122,301,4,130,1275,3,258.170903229999,64.1226193374287,23.00466,24.16609,22.91628,22.04314,22.06342,0.474196,0.4124005,0.2026731,0.1434327,0.6173461
1237671768542545374,6122,301,4,130,1502,3,258.057104321814,64.1088897166398,26.56431,23.47456,21.94929,21.37501,21.30499,0.6044864,0.449441,0.1731272,0.1561496,0.6958871
1237671768542545392,6122,301,4,130,1520,3,258.086699589206,64.1204546872248,22.54309,23.27952,22.35035,22.11306,21.6912,0.3359961,0.2295433,0.1385589,0.1675755,0.5373315
1237671768542545396,6122,301,4,130,1524,3,258.092060594135,64.1213924654465,26.41602,22.96154,22.24693,21.58041,21.0098,0.4737213,0.2009114,0.1615829,0.1334526,0.3770466
1237671768542545574,6122,301,4,130,1702,3,258.128526560971,64.1187380967406,23.20696,23.58169,22.71476,21.09388,20.88361,0.6734664,0.3316348,0.2282803,0.09816666,0.3338439
1237671768542545576,6122,301,4,130,1704,6,258.130996009823,64.1234270463724,24.96991,24.87139,25.51095,22.41556,23.81926,0.9387808,0.533772,0.4238755,0.1804941,0.4928502
1237671768542545580,6122,301,4,130,1708,3,258.14281918973,64.1235304366122,24.22904,23.9044,23.02565,21.97257,23.83003,1.182361,0.4111857,0.276916,0.1680571,0.6562188
1237671939804561471,6162,301,3,133,63,3,258.066004094508,64.0725766806034,19.73644,17.5924,16.65129,16.20864,15.90533,0.05016581,0.005231493,0.003933497,0.003812487,0.007439288
1237671939804561472,6162,301,3,133,64,3,258.170986933579,64.0726965378591,19.24469,17.0818,16.12346,15.65043,15.33794,0.04802281,0.004666888,0.003477938,0.003300414,0.00654745
1237671939804561476,6162,301,3,133,68,3,258.119946070518,64.0607482946166,17.35083,14.94665,14.0375,13.56921,13.33719,0.03335369,0.002602796,0.002119043,0.002051481,0.004056128
1237671939804561480,6162,301,3,133,72,3,258.106954662951,64.0654283966817,19.61824,17.79926,16.8633,16.40733,16.10147,0.05053506,0.006120604,0.004468842,0.004279196,0.008933231
1237671939804561488,6162,301,3,133,80,3,258.17023884609,64.070915931344,21.39687,18.99445,18.08592,17.74781,17.28483,0.1363575,0.01016632,0.007105211,0.00718556,0.01423679
1237671939804561490,6162,301,3,133,82,6,258.141993181882,64.0603622187239,23.57994,19.88629,18.69499,18.28089,18.09047,0.6542154,0.01576491,0.009107745,0.008879908,0.02117451
1237671939804561497,6162,301,3,133,89,3,258.140483504151,64.0675769367899,21.29523,19.57046,18.74045,18.27335,22.8269,0.1226252,0.01412497,0.01011086,0.009449272,0.8309491
1237671939804561500,6162,301,3,133,92,3,258.085355078808,64.0647713453408,24.39861,23.22829,18.99702,19.36614,18.10238,1.065181,0.228377,0.01118145,0.018447,0.02319393
1237671939804561501,6162,301,3,133,93,3,258.18535285645,64.0828312801648,21.36381,19.47929,18.51236,18.08555,17.834,0.1533278,0.01416934,0.009316726,0.009049703,0.02314008
1237671939804561510,6162,301,3,133,102,3,258.172344840653,64.0624492311439,21.59576,19.38529,24.80205,24.36182,18.08525,0.4170172,0.02392343,2.747148,2.656385,0.06091913
1237671939804561512,6162,301,3,133,104,3,258.195213206422,64.0750107216918,22.91771,19.92184,18.72727,18.34061,18.27122,1.142968,0.03367971,0.01777065,0.01788364,0.06164884
1237671939804561525,6162,301,3,133,117,3,258.164157602256,64.0663379385839,28.39434,26.17439,16.19938,21.88539,27.89601,2.779603,18.10352,0.02366584,6.461546,0.5909249
1237671939804561527,6162,301,3,133,119,6,258.110980479309,64.0632503059832,24.25034,23.39757,22.59689,21.89134,21.69432,0.8895661,0.2503388,0.168461,0.1263322,0.3653025
1237671939804561528,6162,301,3,133,120,6,258.07484726699,64.0677674323771,25.34469,22.84999,21.51482,20.83398,20.72667,0.7765244,0.1486609,0.06349758,0.04962218,0.1691218
1237671939804561529,6162,301,3,133,121,3,258.104212345619,64.0597491922873,24.3996,22.57489,21.7804,21.20489,21.36897,1.03787,0.1314303,0.08964675,0.07661886,0.3154696
1237671939804561531,6162,301,3,133,123,3,258.18933510577,64.0762387492912,22.76498,21.90503,21.15759,20.67229,20.64566,0.4322638,0.08045941,0.05922418,0.05469494,0.2047709
1237671939804561532,6162,301,3,133,124,3,258.183386452729,64.0744683809816,23.85324,22.231,21.81331,21.1529,21.69785,0.8303856,0.09608775,0.09083548,0.07159904,0.3960903
1237671939804561534,6162,301,3,133,126,6,258.154591569087,64.0669406627002,25.04217,22.31828,22.11061,21.67525,21.33079,0.9502675,0.1062338,0.1201336,0.1154104,0.3099308
1237671939804561536,6162,301,3,133,128,6,258.108028439676,64.0622455231415,23.2417,22.79785,22.85853,22.11275,21.42097,0.5188202,0.1529821,0.2130294,0.155624,0.3024101
1237671939804561595,6162,301,3,133,187,3,258.186704322092,64.1022926214559,23.6727,25.11458,21.07396,20.85139,20.17657,0.8013768,0.685666,0.05210015,0.06067174,0.1256576
1237671939804561994,6162,301,3,133,586,6,258.188629955979,64.1169053448258,24.02857,24.05937,24.70856,20.93573,22.13007,0.8289706,0.3915878,0.5742568,0.06020032,0.4759148
1237671939804562076,6162,301,3,133,668,3,258.053081896404,64.0820749017508,21.23392,19.47711,18.69419,18.33224,18.15295,0.18326,0.01649349,0.01243031,0.01293605,0.03952247
1237671939804562079,6162,301,3,133,671,3,258.071600403284,64.0887168449657,21.71924,20.04827,19.25757,18.83963,18.57905,0.2117774,0.0209989,0.0154156,0.0153211,0.04343191
1237671939804562099,6162,301,3,133,691,3,258.199671790939,64.0908273358057,21.42042,19.90047,19.04905,18.65326,18.324,0.1672349,0.01857619,0.01313294,0.01311179,0.03477261
1237671939804562100,6162,301,3,133,692,3,258.196355185064,64.0913426338908,24.09328,21.22285,20.4844,20.17164,20.09711,1.372315,0.05532337,0.0424408,0.04663092,0.1679876
1237671939804562162,6162,301,3,133,754,6,258.200529397508,64.1021883370878,21.35741,20.39413,20.02986,19.95386,19.82416,0.1107712,0.02118554,0.02004948,0.02435662,0.07758734
1237671939804562411,6162,301,3,133,1003,3,258.048783602113,64.0952810899768,25.41869,22.33916,20.71053,19.83001,19.39723,1.010612,0.1231106,0.04346398,0.02978015,0.07665373
1237671939804562433,6162,301,3,133,1025,3,258.069764392669,64.079470531054,24.73535,22.46936,21.54982,21.22272,20.61289,1.417889,0.1516814,0.09685738,0.1057079,0.2358251
1237671939804562435,6162,301,3,133,1027,6,258.067956464676,64.1051788975112,25.64831,23.08137,21.67336,21.02081,20.49374,0.6246388,0.1722535,0.06957617,0.05572097,0.1330885
1237671939804562444,6162,301,3,133,1036,3,258.079834408762,64.1061669324449,21.76701,19.97063,19.15435,18.7398,18.43079,0.2672949,0.02333815,0.01673002,0.0166876,0.04554425
1237671939804562573,6162,301,3,133,1165,3,258.16368508088,64.1137005248503,24.03879,22.41458,21.57563,21.35926,21.27806,1.138899,0.1311191,0.08983055,0.1242474,0.3766205
1237671939804562585,6162,301,3,133,1177,6,258.171604646063,64.1147087411639,24.46219,22.30048,21.00849,19.66763,18.92745,0.9814987,0.09369062,0.04311424,0.02091608,0.04002853
1237671939804562594,6162,301,3,133,1186,3,258.189179349328,64.1000797750894,22.35586,22.5802,21.66637,21.47992,21.08269,0.3604517,0.1678603,0.1204531,0.1340139,0.3727725
1237671939804562615,6162,301,3,133,1207,3,258.20238743833,64.1054086855424,25.35347,22.29059,21.7104,21.84991,21.46086,1.085299,0.1197882,0.1048193,0.1712053,0.45782
1237671939804562815,6162,301,3,133,1407,6,258.064629015902,64.0865123619429,25.23564,23.37132,22.48366,22.43108,21.66635,0.8187311,0.2252974,0.1432497,0.1907323,0.3550915
1237671939804562823,6162,301,3,133,1415,3,258.068728706675,64.0916384228018,24.50889,23.54299,22.28747,21.99737,21.47331,1.200949,0.3149686,0.1537266,0.1722085,0.4041178
1237671939804562877,6162,301,3,133,1469,3,258.181215757913,64.1042870299004,23.87317,23.30655,22.39086,22.26856,22.19371,0.9738129,0.2658142,0.1685391,0.2169253,0.6380308
1237671939804562879,6162,301,3,133,1471,6,258.180845564785,64.1100476844883,23.39557,23.8535,22.63873,22.09035,21.74986,0.5695348,0.3226319,0.1609125,0.1405696,0.3697901
1237671939804562886,6162,301,3,133,1478,3,258.193187309808,64.1081626153093,26.22368,25.71667,22.47225,21.32057,20.40536,0.4377864,0.510642,0.1520436,0.07905408,0.1395561
1237671939804562890,6162,301,3,133,1482,3,258.204517916048,64.096028770185,25.36058,24.74877,22.51095,23.47869,22.71519,0.8418202,0.5769853,0.1622555,0.4652,0.6327463
1237671939804562963,6162,301,3,133,1555,6,258.04951931384,64.0912760359183,24.9202,25.96732,24.2527,22.3399,21.05194,0.8909775,0.4048254,0.4952536,0.1694673,0.2115208
1237671939804562965,6162,301,3,133,1557,6,258.056437270051,64.1024375674289,24.57255,25.51794,24.12801,21.58748,20.69306,0.9557766,0.5173832,0.4834662,0.09219698,0.1630081
1237671939804562966,6162,301,3,133,1558,3,258.066310763347,64.0802649025388,26.74902,22.44932,21.75119,20.88227,20.93815,0.8380843,0.3019184,0.2415056,0.1635848,0.6744891
1237671939804562969,6162,301,3,133,1561,6,258.064540105521,64.1002620857401,26.04459,24.55142,23.26859,21.78339,21.28853,0.4555388,0.4817522,0.2649943,0.1056772,0.256328
1237671939804562984,6162,301,3,133,1576,6,258.195299908974,64.0874853638097,24.53963,23.49815,23.10967,22.19609,21.71664,0.9522332,0.246074,0.2386583,0.1524386,0.3651065
1237671768542544020,6122,301,4,130,148,6,258.096790789524,64.1355421781891,17.52952,16.34452,15.96782,15.852,15.81078,0.0109352,0.003759834,0.004624841,0.00494487,0.00681101
1237671768542544241,6122,301,4,130,369,6,258.041085191448,64.107925104479,20.93343,19.33755,18.70716,18.46486,18.3566,0.08443642,0.01105144,0.009387811,0.009902348,0.02995274
1237671768542544267,6122,301,4,130,395,3,258.063966698165,64.1161807350555,20.19921,18.6483,18.25587,18.0638,17.86045,0.1269877,0.01326855,0.013944,0.01687103,0.06108958
1237671768542544268,6122,301,4,130,396,3,258.069880024803,64.1171465963035,23.56314,23.05975,23.05991,21.99073,22.41019,0.6876239,0.1759897,0.2261616,0.1361355,0.7049565
1237671768542544269,6122,301,4,130,397,6,258.061443157087,64.1179159648612,25.45064,24.54486,24.26597,22.12766,21.31829,0.7937646,0.5229554,0.532973,0.1593941,0.3815313
1237671768542544308,6122,301,4,130,436,6,258.078313435438,64.1296293574334,20.99375,19.36265,18.72389,18.50604,18.30371,0.08761382,0.01128975,0.009485522,0.01013026,0.02863128
1237671768542544331,6122,301,4,130,459,6,258.094786854578,64.138512379799,24.26219,23.96576,23.27506,22.45163,22.02916,0.9364839,0.3451384,0.2513508,0.1865142,0.5632634
1237671768542544348,6122,301,4,130,476,6,258.133180023723,64.1389755931186,19.15868,17.37163,16.72246,16.50675,16.38393,0.02619146,0.004759564,0.005084427,0.005365857,0.008786913
1237671768542544349,6122,301,4,130,477,6,258.130811823388,64.1405877664525,22.36747,25.12183,25.33522,24.18824,22.60719,0.2714953,0.5439103,0.4624161,0.5292226,0.7048196
1237671768542544359,6122,301,4,130,487,6,258.145006597441,64.128413652093,19.94451,18.95503,18.7163,18.6278,18.62011,0.042828,0.009053369,0.009421787,0.01073254,0.03644488
1237671768542544383,6122,301,4,130,511,6,258.156293683687,64.1394288449827,20.80011,19.4436,18.95475,18.73639,18.64113,0.07829073,0.01198148,0.010669,0.01133458,0.03729279
1237671768542544385,6122,301,4,130,513,3,258.152218183081,64.1385693574754,22.53928,20.12422,19.44245,19.05527,18.92443,0.5412559,0.02466392,0.02066223,0.02177922,0.08446514
1237671768542544493,6122,301,4,130,621,6,258.180525967039,64.1259570317517,22.44036,21.02236,19.50743,18.62336,18.11479,0.2808582,0.03285551,0.01432225,0.01075196,0.02516741
1237671768542544908,6122,301,4,130,1036,6,258.04540863763,64.1131056874625,23.69118,23.1162,21.72423,20.88675,20.70992,0.732307,0.1825207,0.0726261,0.0525938,0.2182982
1237671768542544910,6122,301,4,130,1038,3,258.045005487241,64.1165179277546,22.15508,21.58462,20.8347,20.65117,20.1919,0.2917878,0.06526862,0.04917303,0.06294794,0.1971827
1237671768542544956,6122,301,4,130,1084,3,258.064354821945,64.1319697068545,22.69512,22.41654,21.87376,22.35837,22.39785,0.4301566,0.1230598,0.1051544,0.2411558,0.8912421
1237671768542544979,6122,301,4,130,1107,6,258.081360578695,64.125266986011,23.20281,22.75048,24.2241,24.83469,23.57331,0.5524999,0.1415065,0.5257359,0.5583545,0.6412937
1237671768542545006,6122,301,4,130,1134,3,258.100885304951,64.1281598844841,21.68496,19.92713,19.18082,18.85896,18.58064,0.2635066,0.02210465,0.01797063,0.01995442,0.07331418
1237671768542545007,6122,301,4,130,1135,3,258.096925934433,64.1268576234411,22.34808,20.54237,19.77369,19.30945,19.16024,0.4095469,0.03216728,0.02467939,0.02457543,0.09673941
1237671768542545008,6122,301,4,130,1136,6,258.096985983259,64.1281172289193,23.83903,23.47607,22.42781,22.55099,21.36733,0.8166816,0.2491565,0.131175,0.2140663,0.3738717
1237671768542545040,6122,301,4,130,1168,6,258.109203631868,64.1394721100812,22.46772,21.45643,21.25059,21.09448,20.73141,0.2874762,0.04616011,0.04850048,0.06060431,0.2150961
1237671768542545133,6122,301,4,130,1261,6,258.158360271705,64.1309172075165,24.74123,22.54912,25.00907,24.66081,23.19724,1.049978,0.1168645,0.5683255,0.5717436,0.7372924
1237671768542545134,6122,301,4,130,1262,3,258.163357011508,64.1275671926369,21.99399,20.85395,20.14753,20.013,19.89434,0.2844313,0.03934437,0.03038792,0.03903144,0.1665391
1237671768542545139,6122,301,4,130,1267,3,258.163426777361,64.1348485998408,22.34792,21.18217,19.91031,19.45167,18.9506,0.3584729,0.04789468,0.02400839,0.02330974,0.06699029
1237671768542545164,6122,301,4,130,1292,3,258.173790974419,64.1276275247147,22.32194,21.50158,20.96578,20.82224,20.53338,0.4334776,0.07861742,0.07056605,0.09532227,0.3439232
1237671768542545169,6122,301,4,130,1297,6,258.182492655602,64.1290446973265,25.34507,21.26192,20.213,19.79967,19.50465,0.825146,0.0394423,0.02246732,0.02212728,0.07517097
1237671768542545172,6122,301,4,130,1300,3,258.181439772295,64.1345622294335,21.93301,21.18362,20.13434,19.69097,19.34075,0.2986456,0.05613756,0.03452624,0.03494974,0.1197024
